Category,Crop,Name of Variety,Variety/Hybrid,Sponsoring organization,State,Description,Extra
FORAGE CROPS,Berseem,Jawahar berseem 08-17 (JB 08-17),Open Pollinated Variety,"ICAR-AICRP on Forage Crops, Jawahar Lal Nehru Krishi Viswha Vidyalaya, Jabalpur, Madhya Pradesh",Madhya Pradesh,"Suitable for irrigatedmulti-cutduring winter season, yield 620-650 q/ha (green fodder), maturity 190-200 days, tolerance for leaf spot and blight",
FORAGE CROPS,Berseem,Jawahar berseem 08-17 (JB 08-17),Open Pollinated Variety,"ICAR-AICRP on Forage Crops, Jawahar Lal Nehru Krishi Viswha Vidyalaya, Jabalpur, Madhya Pradesh",Maharashtra,"Suitable for irrigatedmulti-cutduring winter season, yield 620-650 q/ha (green fodder), maturity 190-200 days, tolerance for leaf spot and blight",
FORAGE CROPS,Berseem,Jawahar berseem 08-17 (JB 08-17),Open Pollinated Variety,"ICAR-AICRP on Forage Crops, Jawahar Lal Nehru Krishi Viswha Vidyalaya, Jabalpur, Madhya Pradesh",Gujarat,"Suitable for irrigatedmulti-cutduring winter season, yield 620-650 q/ha (green fodder), maturity 190-200 days, tolerance for leaf spot and blight",
FORAGE CROPS,Berseem,Jawahar berseem 08-17 (JB 08-17),Open Pollinated Variety,"ICAR-AICRP on Forage Crops, Jawahar Lal Nehru Krishi Viswha Vidyalaya, Jabalpur, Madhya Pradesh",Chhattisgarh,"Suitable for irrigatedmulti-cutduring winter season, yield 620-650 q/ha (green fodder), maturity 190-200 days, tolerance for leaf spot and blight",
FORAGE CROPS,Berseem,Jawahar berseem 08-17 (JB 08-17),Open Pollinated Variety,"ICAR-AICRP on Forage Crops, Jawahar Lal Nehru Krishi Viswha Vidyalaya, Jabalpur, Madhya Pradesh",Uttar Pradesh,"Suitable for irrigatedmulti-cutduring winter season, yield 620-650 q/ha (green fodder), maturity 190-200 days, tolerance for leaf spot and blight",
FORAGE CROPS,Forage Multicut Oat,Him Palam Forage Oat-1 (PLP-24),Open Pollinated Variety,"ICAR-AICRP on Forage Crops,  CSK Himachal Pradesh Krishi Viswhavidyalaya, Palampur, Himachal Pradesh",Himachal Pradesh,"Suitable for timely sown, normal fertility and irrigated condition, yield 260-300 q/ha (green fodder yield), maturity 180-185 days,resistant to powdery mildew",
FORAGE CROPS,Forage Multicut Oat,Him Palam Forage Oat-1 (PLP-24),Open Pollinated Variety,"ICAR-AICRP on Forage Crops,  CSK Himachal Pradesh Krishi Viswhavidyalaya, Palampur, Himachal Pradesh",Jammu,"Suitable for timely sown, normal fertility and irrigated condition, yield 260-300 q/ha (green fodder yield), maturity 180-185 days,resistant to powdery mildew",
FORAGE CROPS,Forage Multicut Oat,Him Palam Forage Oat-1 (PLP-24),Open Pollinated Variety,"ICAR-AICRP on Forage Crops,  CSK Himachal Pradesh Krishi Viswhavidyalaya, Palampur, Himachal Pradesh",Kashmir,"Suitable for timely sown, normal fertility and irrigated condition, yield 260-300 q/ha (green fodder yield), maturity 180-185 days,resistant to powdery mildew",
FORAGE CROPS,Forage Multicut Oat,Him Palam Forage Oat-1 (PLP-24),Open Pollinated Variety,"ICAR-AICRP on Forage Crops,  CSK Himachal Pradesh Krishi Viswhavidyalaya, Palampur, Himachal Pradesh",Uttarakhand,"Suitable for timely sown, normal fertility and irrigated condition, yield 260-300 q/ha (green fodder yield), maturity 180-185 days,resistant to powdery mildew",
FORAGE CROPS,Oat,Jawahar Oat 13-513 (JO- 13-513),Open Pollinated Variety,"ICAR-AICRP on Forage Crops, Jawahar Lal Nehru Krishi Viswha Vidyalaya, Jabalpur, Madhya Pradesh",Punjab,"Suitable for Oat growing areas of eastern and north-western zone, yield 225-250 q/ha (green fodder yield), maturity 135-145 days, moderately resistance to leaf blight",
FORAGE CROPS,Oat,Jawahar Oat 13-513 (JO- 13-513),Open Pollinated Variety,"ICAR-AICRP on Forage Crops, Jawahar Lal Nehru Krishi Viswha Vidyalaya, Jabalpur, Madhya Pradesh",Haryana,"Suitable for Oat growing areas of eastern and north-western zone, yield 225-250 q/ha (green fodder yield), maturity 135-145 days, moderately resistance to leaf blight",
FORAGE CROPS,Oat,Jawahar Oat 13-513 (JO- 13-513),Open Pollinated Variety,"ICAR-AICRP on Forage Crops, Jawahar Lal Nehru Krishi Viswha Vidyalaya, Jabalpur, Madhya Pradesh",Uttar Pradesh,"Suitable for Oat growing areas of eastern and north-western zone, yield 225-250 q/ha (green fodder yield), maturity 135-145 days, moderately resistance to leaf blight",
FORAGE CROPS,Oat,Jawahar Oat 13-513 (JO- 13-513),Open Pollinated Variety,"ICAR-AICRP on Forage Crops, Jawahar Lal Nehru Krishi Viswha Vidyalaya, Jabalpur, Madhya Pradesh",Uttarakhand,"Suitable for Oat growing areas of eastern and north-western zone, yield 225-250 q/ha (green fodder yield), maturity 135-145 days, moderately resistance to leaf blight",
FORAGE CROPS,Oat,Jawahar Oat 13-513 (JO- 13-513),Open Pollinated Variety,"ICAR-AICRP on Forage Crops, Jawahar Lal Nehru Krishi Viswha Vidyalaya, Jabalpur, Madhya Pradesh",Odisha,"Suitable for Oat growing areas of eastern and north-western zone, yield 225-250 q/ha (green fodder yield), maturity 135-145 days, moderately resistance to leaf blight",
FORAGE CROPS,Oat,Jawahar Oat 13-513 (JO- 13-513),Open Pollinated Variety,"ICAR-AICRP on Forage Crops, Jawahar Lal Nehru Krishi Viswha Vidyalaya, Jabalpur, Madhya Pradesh",Bihar,"Suitable for Oat growing areas of eastern and north-western zone, yield 225-250 q/ha (green fodder yield), maturity 135-145 days, moderately resistance to leaf blight",
FORAGE CROPS,Oat,Jawahar Oat 13-513 (JO- 13-513),Open Pollinated Variety,"ICAR-AICRP on Forage Crops, Jawahar Lal Nehru Krishi Viswha Vidyalaya, Jabalpur, Madhya Pradesh",Jharkhand,"Suitable for Oat growing areas of eastern and north-western zone, yield 225-250 q/ha (green fodder yield), maturity 135-145 days, moderately resistance to leaf blight",
FORAGE CROPS,Oat,Jawahar Oat 13-513 (JO- 13-513),Open Pollinated Variety,"ICAR-AICRP on Forage Crops, Jawahar Lal Nehru Krishi Viswha Vidyalaya, Jabalpur, Madhya Pradesh",Assam,"Suitable for Oat growing areas of eastern and north-western zone, yield 225-250 q/ha (green fodder yield), maturity 135-145 days, moderately resistance to leaf blight",
FORAGE CROPS,Oat,Jawahar Oat 13-513 (JO- 13-513),Open Pollinated Variety,"ICAR-AICRP on Forage Crops, Jawahar Lal Nehru Krishi Viswha Vidyalaya, Jabalpur, Madhya Pradesh",Uttar Pradesh,"Suitable for Oat growing areas of eastern and north-western zone, yield 225-250 q/ha (green fodder yield), maturity 135-145 days, moderately resistance to leaf blight",
FORAGE CROPS,Forage Maize,Pusa Forage Maize Hybrid-1 (AFH-7),Hybrid,"ICAR-Indian Agricultural Research Institute, New Delhi",Tarai region of Uttarakhand,"Suitable for irrigated, Kharif season, green fodder yield 413.1 q/ha, maturity 95-105 days,higher acid detergent fiber (ADF) - 41.9%, neutral detergent fiber (NDF) - 62.5%,In-Vitrodry matter digestibility (IVDMD) - 56.4%, resistant to Maydis leaf blight (MLB),moderately resistant toChilo partellus",
FORAGE CROPS,Forage Maize,Pusa Forage Maize Hybrid-1 (AFH-7),Hybrid,"ICAR-Indian Agricultural Research Institute, New Delhi",Punjab,"Suitable for irrigated, Kharif season, green fodder yield 413.1 q/ha, maturity 95-105 days,higher acid detergent fiber (ADF) - 41.9%, neutral detergent fiber (NDF) - 62.5%,In-Vitrodry matter digestibility (IVDMD) - 56.4%, resistant to Maydis leaf blight (MLB),moderately resistant toChilo partellus",
FORAGE CROPS,Forage Maize,Pusa Forage Maize Hybrid-1 (AFH-7),Hybrid,"ICAR-Indian Agricultural Research Institute, New Delhi",Haryana,"Suitable for irrigated, Kharif season, green fodder yield 413.1 q/ha, maturity 95-105 days,higher acid detergent fiber (ADF) - 41.9%, neutral detergent fiber (NDF) - 62.5%,In-Vitrodry matter digestibility (IVDMD) - 56.4%, resistant to Maydis leaf blight (MLB),moderately resistant toChilo partellus",
FORAGE CROPS,Forage Maize,Pusa Forage Maize Hybrid-1 (AFH-7),Hybrid,"ICAR-Indian Agricultural Research Institute, New Delhi",Rajasthan,"Suitable for irrigated, Kharif season, green fodder yield 413.1 q/ha, maturity 95-105 days,higher acid detergent fiber (ADF) - 41.9%, neutral detergent fiber (NDF) - 62.5%,In-Vitrodry matter digestibility (IVDMD) - 56.4%, resistant to Maydis leaf blight (MLB),moderately resistant toChilo partellus",
FORAGE CROPS,Fodder Maize,HQPM 28,Hybrid,"ICAR-AICRP on Forage Crops, CCSHaryana Agricultural University, Regional Research Station, Karnal, Haryana",All fodder growing areas of Central Zone (Uttar Pradesh (Bundelkhand region),"Suitable for Central Zone during Kharifseason, yield 427.6 q/ha (green fodder), 79.06 q/ha (dry matter), 20.9 q/ha (seed yield), 7.0 q/ha (crude protein), maturity 98 days, three-wayQuality Protein Maize (QPM) hybrid,good for silage, resistant toMaydisleaf blight, BLSB and at par with checks for resistance against fall army worm",
FORAGE CROPS,Fodder Maize,HQPM 28,Hybrid,"ICAR-AICRP on Forage Crops, CCSHaryana Agricultural University, Regional Research Station, Karnal, Haryana",Maharashtra,"Suitable for Central Zone during Kharifseason, yield 427.6 q/ha (green fodder), 79.06 q/ha (dry matter), 20.9 q/ha (seed yield), 7.0 q/ha (crude protein), maturity 98 days, three-wayQuality Protein Maize (QPM) hybrid,good for silage, resistant toMaydisleaf blight, BLSB and at par with checks for resistance against fall army worm",
FORAGE CROPS,Fodder Maize,HQPM 28,Hybrid,"ICAR-AICRP on Forage Crops, CCSHaryana Agricultural University, Regional Research Station, Karnal, Haryana",Madhya Pradesh,"Suitable for Central Zone during Kharifseason, yield 427.6 q/ha (green fodder), 79.06 q/ha (dry matter), 20.9 q/ha (seed yield), 7.0 q/ha (crude protein), maturity 98 days, three-wayQuality Protein Maize (QPM) hybrid,good for silage, resistant toMaydisleaf blight, BLSB and at par with checks for resistance against fall army worm",
FORAGE CROPS,Fodder Maize,HQPM 28,Hybrid,"ICAR-AICRP on Forage Crops, CCSHaryana Agricultural University, Regional Research Station, Karnal, Haryana",Chhattisgarh),"Suitable for Central Zone during Kharifseason, yield 427.6 q/ha (green fodder), 79.06 q/ha (dry matter), 20.9 q/ha (seed yield), 7.0 q/ha (crude protein), maturity 98 days, three-wayQuality Protein Maize (QPM) hybrid,good for silage, resistant toMaydisleaf blight, BLSB and at par with checks for resistance against fall army worm",
FORAGE CROPS,Forage Sorghum,CSV 57F (SPV 2801) (UTFS 111),Open Pollinated Variety,"ICAR-AICRP on Forage Crops, G.B. Pant University of Agriculture & Technology, Pantnagar",Haryana,"Suitable forrainfedKharif,yield - 435q/ha (green fodder); 139q/ha (dry fodder), maturity130-135 tolerant to major leaf disease viz. grey leaf spot, sooty stripe,Anthracnose, zonate leaf spot, tolerant to shoot fly, stem borer",
FORAGE CROPS,Forage Sorghum,CSV 57F (SPV 2801) (UTFS 111),Open Pollinated Variety,"ICAR-AICRP on Forage Crops, G.B. Pant University of Agriculture & Technology, Pantnagar",Punjab,"Suitable forrainfedKharif,yield - 435q/ha (green fodder); 139q/ha (dry fodder), maturity130-135 tolerant to major leaf disease viz. grey leaf spot, sooty stripe,Anthracnose, zonate leaf spot, tolerant to shoot fly, stem borer",
FORAGE CROPS,Forage Sorghum,CSV 57F (SPV 2801) (UTFS 111),Open Pollinated Variety,"ICAR-AICRP on Forage Crops, G.B. Pant University of Agriculture & Technology, Pantnagar",Uttarakhand,"Suitable forrainfedKharif,yield - 435q/ha (green fodder); 139q/ha (dry fodder), maturity130-135 tolerant to major leaf disease viz. grey leaf spot, sooty stripe,Anthracnose, zonate leaf spot, tolerant to shoot fly, stem borer",
FORAGE CROPS,Forage Sorghum,CSV 57F (SPV 2801) (UTFS 111),Open Pollinated Variety,"ICAR-AICRP on Forage Crops, G.B. Pant University of Agriculture & Technology, Pantnagar",Gujarat,"Suitable forrainfedKharif,yield - 435q/ha (green fodder); 139q/ha (dry fodder), maturity130-135 tolerant to major leaf disease viz. grey leaf spot, sooty stripe,Anthracnose, zonate leaf spot, tolerant to shoot fly, stem borer",
FORAGE CROPS,Forage Sorghum,CSV 57F (SPV 2801) (UTFS 111),Open Pollinated Variety,"ICAR-AICRP on Forage Crops, G.B. Pant University of Agriculture & Technology, Pantnagar",Uttar Pradesh,"Suitable forrainfedKharif,yield - 435q/ha (green fodder); 139q/ha (dry fodder), maturity130-135 tolerant to major leaf disease viz. grey leaf spot, sooty stripe,Anthracnose, zonate leaf spot, tolerant to shoot fly, stem borer",
FORAGE CROPS,Forage Sorghum,CSV 57F (SPV 2801) (UTFS 111),Open Pollinated Variety,"ICAR-AICRP on Forage Crops, G.B. Pant University of Agriculture & Technology, Pantnagar",Rajasthan,"Suitable forrainfedKharif,yield - 435q/ha (green fodder); 139q/ha (dry fodder), maturity130-135 tolerant to major leaf disease viz. grey leaf spot, sooty stripe,Anthracnose, zonate leaf spot, tolerant to shoot fly, stem borer",
FORAGE CROPS,Forage Sorghum,CSV 57F (SPV 2801) (UTFS 111),Open Pollinated Variety,"ICAR-AICRP on Forage Crops, G.B. Pant University of Agriculture & Technology, Pantnagar",Delhi,"Suitable forrainfedKharif,yield - 435q/ha (green fodder); 139q/ha (dry fodder), maturity130-135 tolerant to major leaf disease viz. grey leaf spot, sooty stripe,Anthracnose, zonate leaf spot, tolerant to shoot fly, stem borer",
SUGARCANE,Sugarcane,Karan 17(Co 17018),Variety,"ICAR-Sugarcane Breeding Institute, Coimbatore, Tamil Nadu",North West Zone (Haryana,"Suitable for irrigated timely to late sown season,yield914.8 q/ha, maturity 330-360 days,sucrose18.38%, CCS 12.78%,tolerant to salinity, resistant to moderately resistant to red rot, resistant to susceptible to smut, mostly resistant to moderately resistant to YLD, least susceptible to shoot borer, stalk borer and top borer",
SUGARCANE,Sugarcane,Karan 17(Co 17018),Variety,"ICAR-Sugarcane Breeding Institute, Coimbatore, Tamil Nadu",Punjab,"Suitable for irrigated timely to late sown season,yield914.8 q/ha, maturity 330-360 days,sucrose18.38%, CCS 12.78%,tolerant to salinity, resistant to moderately resistant to red rot, resistant to susceptible to smut, mostly resistant to moderately resistant to YLD, least susceptible to shoot borer, stalk borer and top borer",
SUGARCANE,Sugarcane,Karan 17(Co 17018),Variety,"ICAR-Sugarcane Breeding Institute, Coimbatore, Tamil Nadu",western,"Suitable for irrigated timely to late sown season,yield914.8 q/ha, maturity 330-360 days,sucrose18.38%, CCS 12.78%,tolerant to salinity, resistant to moderately resistant to red rot, resistant to susceptible to smut, mostly resistant to moderately resistant to YLD, least susceptible to shoot borer, stalk borer and top borer",
SUGARCANE,Sugarcane,Karan 17(Co 17018),Variety,"ICAR-Sugarcane Breeding Institute, Coimbatore, Tamil Nadu",central Uttar Pradesh,"Suitable for irrigated timely to late sown season,yield914.8 q/ha, maturity 330-360 days,sucrose18.38%, CCS 12.78%,tolerant to salinity, resistant to moderately resistant to red rot, resistant to susceptible to smut, mostly resistant to moderately resistant to YLD, least susceptible to shoot borer, stalk borer and top borer",
SUGARCANE,Sugarcane,Karan 17(Co 17018),Variety,"ICAR-Sugarcane Breeding Institute, Coimbatore, Tamil Nadu",Rajasthan,"Suitable for irrigated timely to late sown season,yield914.8 q/ha, maturity 330-360 days,sucrose18.38%, CCS 12.78%,tolerant to salinity, resistant to moderately resistant to red rot, resistant to susceptible to smut, mostly resistant to moderately resistant to YLD, least susceptible to shoot borer, stalk borer and top borer",
SUGARCANE,Sugarcane,Karan 17(Co 17018),Variety,"ICAR-Sugarcane Breeding Institute, Coimbatore, Tamil Nadu",Uttarakhand),"Suitable for irrigated timely to late sown season,yield914.8 q/ha, maturity 330-360 days,sucrose18.38%, CCS 12.78%,tolerant to salinity, resistant to moderately resistant to red rot, resistant to susceptible to smut, mostly resistant to moderately resistant to YLD, least susceptible to shoot borer, stalk borer and top borer",
SUGARCANE,Sugarcane,IKHSU-16 (CoLk 16202),Open Pollinated Variety,"ICAR- Indian Institute of Sugarcane Research, Lucknow, Uttar Pradesh",Punjab,"Suitable for irrigated condition, yield 932 q/ha,sucrose (%) 17.74, CCS 114.3 q/ha, maturity early(10 months),tolerant to drought,moderately resistant to CF08 and CF13 of red rot pathogen, smut, wilt",
SUGARCANE,Sugarcane,IKHSU-16 (CoLk 16202),Open Pollinated Variety,"ICAR- Indian Institute of Sugarcane Research, Lucknow, Uttar Pradesh",Haryana,"Suitable for irrigated condition, yield 932 q/ha,sucrose (%) 17.74, CCS 114.3 q/ha, maturity early(10 months),tolerant to drought,moderately resistant to CF08 and CF13 of red rot pathogen, smut, wilt",
SUGARCANE,Sugarcane,IKHSU-16 (CoLk 16202),Open Pollinated Variety,"ICAR- Indian Institute of Sugarcane Research, Lucknow, Uttar Pradesh",Uttarakhand,"Suitable for irrigated condition, yield 932 q/ha,sucrose (%) 17.74, CCS 114.3 q/ha, maturity early(10 months),tolerant to drought,moderately resistant to CF08 and CF13 of red rot pathogen, smut, wilt",
SUGARCANE,Sugarcane,IKHSU-16 (CoLk 16202),Open Pollinated Variety,"ICAR- Indian Institute of Sugarcane Research, Lucknow, Uttar Pradesh",Rajasthan,"Suitable for irrigated condition, yield 932 q/ha,sucrose (%) 17.74, CCS 114.3 q/ha, maturity early(10 months),tolerant to drought,moderately resistant to CF08 and CF13 of red rot pathogen, smut, wilt",
